dataset,model,runtime_minutes,test_f1,test_conf_matrix,test_roc_curve,test_prc_curve,learning_curves_loss,learning_curves_f1,train_conf_matrix,val_conf_matrix,learning_curves_acc,learning_curves_precision,learning_curves_recall,test_acc,test_precision,test_recall,test_loss,val_acc,val_precision,val_recall,val_f1,val_loss,train_acc,train_precision,train_recall,train_f1,train_loss,Patience,freezed_layers,embedding,grid_runtime_minutes,num_combinations,val_roc_curve,val_prc_curve,train_roc_curve,train_prc_curve,best_params,TP,FN,FP,TN,recall_positive,precision_positive,f1_positive,recall_negative,precision_negative,f1_negative,test_macro_recall,test_macro_f1,test_weighted_recall,test_weighted_f1,ROC_area,data_augmentation,tamaño_dataset,balance
original_3886_118,rnn_gru,0.719400429725647,0.5478862524032593,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_rnn_gru_original_3886_118.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_rnn_gru_original_3886_118.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_rnn_gru_original_3886_118.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_gru_original_3886_118_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_rnn_gru_original_3886_118_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_rnn_gru_original_3886_118.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_rnn_gru_original_3886_118.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_gru_original_3886_118_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_rnn_gru_original_3886_118_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_rnn_gru_original_3886_118_train_recall_valid_recall.png,0.554796576499939,0.542976975440979,0.554796576499939,0.1813978254795074,0.5638981461524963,0.7871134281158447,0.5638981461524963,0.5999720692634583,0.1956098824739456,1.0,1.0,1.0,1.0,3.776544690481387e-05,5.0,0.0,,,,,,,,,4,24,32,930,0.1428571428571428,0.1111111111111111,0.125,0.9667359667359668,0.9748427672955976,0.9707724425887264,0.5547965547965548,0.5478862212943633,0.9434343434343434,0.9468516058286414,0.82,00 original data,00. 3785 - 117,00. original
balanced_2500_sinonimos,bert,13.270858542124431,0.6980516314506531,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_bert_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_bert_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_bert_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_sinonimos_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_sinonimos_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_bert_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_bert_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_sinonimos_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_sinonimos_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_sinonimos_train_recall_valid_recall.png,0.7049301862716675,0.6916666626930237,0.7049301862716675,0.1576227247714996,0.9969387650489808,0.9963768124580384,0.9969387650489808,0.996646523475647,0.0104901567101478,1.0,1.0,1.0,1.0,0.000141814321978,5.0,0.0,,,,,,,,,12,16,18,944,0.4285714285714285,0.4,0.4137931034482759,0.9812889812889812,0.9833333333333332,0.9823100936524454,0.704930204930205,0.6980515985503606,0.9656565656565655,0.9662308252426304,0.93,02 sinónimos,06. 2500 - 2500,03. balanced
balanced_2500_sinonimos,roberta,17.350276279449464,0.6621941328048706,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_roberta_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_roberta_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_roberta_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_sinonimos_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_sinonimos_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_roberta_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_roberta_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_sinonimos_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_sinonimos_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_sinonimos_train_recall_valid_recall.png,0.6371399164199829,0.7002276182174683,0.6371399164199829,0.1313131004571914,0.9897959232330322,0.9881235361099244,0.9897959232330322,0.9888357520103456,0.0615216791629791,1.0,1.0,1.0,1.0,0.000236915613641,5.0,0.0,,,,,,,,,8,20,11,951,0.2857142857142857,0.4210526315789473,0.3404255319148936,0.9885654885654884,0.9794026776519053,0.9839627521986548,0.6371398871398871,0.6621941420567743,0.9686868686868688,0.9657616995037608,0.89,02 sinónimos,06. 2500 - 2500,03. balanced
balanced_2500_sinonimos,rnn_lstm,1.137358299891154,0.6468909978866577,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_rnn_lstm_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_rnn_lstm_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_rnn_lstm_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_sinonimos_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_sinonimos_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_rnn_lstm_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_rnn_lstm_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_sinonimos_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_sinonimos_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_sinonimos_train_recall_valid_recall.png,0.6045441031455994,0.7614912986755371,0.6045441031455994,0.2512638866901397,0.9897959232330322,0.9881235361099244,0.9897959232330322,0.9888357520103456,0.0467555411159992,1.0,1.0,1.0,1.0,9.938045877788682e-06,5.0,0.0,,,,,,,,,6,22,5,957,0.2142857142857142,0.5454545454545454,0.3076923076923076,0.9948024948024948,0.9775280898876404,0.9860896445131374,0.6045441045441046,0.6468909761027225,0.9727272727272728,0.9669026491283058,0.8,02 sinónimos,06. 2500 - 2500,03. balanced
balanced_2500_sinonimos,rnn_gru,0.8486813426017761,0.6039094924926758,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_rnn_gru_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_rnn_gru_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_rnn_gru_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_sinonimos_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_sinonimos_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_rnn_gru_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_rnn_gru_balanced_2500_sinonimos.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_sinonimos_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_sinonimos_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_sinonimos_train_recall_valid_recall.png,0.5693495869636536,0.7377800345420837,0.5693495869636536,0.2383074313402176,0.9938775300979614,0.9928057193756104,0.9938775300979614,0.99329674243927,0.0229745246469974,1.0,1.0,1.0,1.0,1.5562070984742604e-05,5.0,0.0,,,,,,,,,4,24,4,958,0.1428571428571428,0.5,0.2222222222222222,0.9958419958419958,0.9755600814663952,0.98559670781893,0.5693495693495694,0.6039094650205762,0.9717171717171718,0.964006318327306,0.82,02 sinónimos,06. 2500 - 2500,03. balanced
balanced_2500_insert_BERT,bert,16.074567274252573,0.7037583589553833,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_bert_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_bert_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_bert_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_insert_BERT_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_insert_BERT_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_bert_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_bert_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_insert_BERT_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_insert_BERT_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_insert_BERT_train_recall_valid_recall.png,0.6896718144416809,0.7203674912452698,0.6896718144416809,0.1562027782201767,0.985714316368103,0.9863812923431396,0.985714316368103,0.9858502745628356,0.0754338949918747,1.0,1.0,1.0,1.0,9.798169776331632e-05,5.0,0.0,,,,,,,,,11,17,13,949,0.3928571428571428,0.4583333333333333,0.4230769230769231,0.9864864864864864,0.9824016563146998,0.9844398340248964,0.6896718146718147,0.7037583785509097,0.9696969696969696,0.968562903210206,0.92,04 insert BERT,06. 2500 - 2500,03. balanced
balanced_2500_insert_BERT,roberta,16.715828506151833,0.6447677612304688,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_roberta_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_roberta_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_roberta_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_insert_BERT_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_insert_BERT_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_roberta_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_roberta_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_insert_BERT_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_insert_BERT_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_insert_BERT_train_recall_valid_recall.png,0.665057897567749,0.6294549703598022,0.665057897567749,0.1991010904312133,0.9745305776596068,0.9757948517799376,0.9745305776596068,0.974722683429718,0.0915732458233833,0.9967117309570312,0.9967170357704164,0.9967117309570312,0.9967142939567566,0.0089893648400902,5.0,0.0,,,,,,,,,10,18,26,936,0.3571428571428571,0.2777777777777778,0.3125,0.972972972972973,0.981132075471698,0.977035490605428,0.6650579150579151,0.6447677453027141,0.9555555555555556,0.9582405474367898,0.89,04 insert BERT,06. 2500 - 2500,03. balanced
balanced_2500_insert_BERT,rnn_lstm,0.8012019276618958,0.6039094924926758,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_rnn_lstm_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_rnn_lstm_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_rnn_lstm_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_insert_BERT_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_insert_BERT_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_rnn_lstm_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_rnn_lstm_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_insert_BERT_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_insert_BERT_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_insert_BERT_train_recall_valid_recall.png,0.5693495869636536,0.7377800345420837,0.5693495869636536,0.175782024860382,0.9897959232330322,0.9901961088180542,0.9897959232330322,0.9898948669433594,0.0393898747861385,1.0,1.0,1.0,1.0,3.2448238926008344e-05,5.0,0.0,,,,,,,,,4,24,4,958,0.1428571428571428,0.5,0.2222222222222222,0.9958419958419958,0.9755600814663952,0.98559670781893,0.5693495693495694,0.6039094650205762,0.9717171717171718,0.964006318327306,0.84,04 insert BERT,06. 2500 - 2500,03. balanced
balanced_2500_insert_BERT,rnn_gru,0.6829592188199362,0.6322016716003418,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_rnn_gru_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_rnn_gru_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_rnn_gru_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_insert_BERT_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_insert_BERT_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_rnn_gru_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_rnn_gru_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_insert_BERT_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_insert_BERT_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_insert_BERT_train_recall_valid_recall.png,0.5877264738082886,0.8007892370223999,0.5877264738082886,0.1622350513935089,0.9928570985794068,0.993096649646759,0.9928570985794068,0.9929271936416626,0.0449270792305469,1.0,1.0,1.0,1.0,2.353820309508592e-05,5.0,0.0,,,,,,,,,5,23,3,959,0.1785714285714285,0.625,0.2777777777777778,0.9968814968814969,0.9765784114052952,0.9866255144032924,0.5877264627264627,0.6322016460905351,0.9737373737373738,0.9665772955896414,0.85,04 insert BERT,06. 2500 - 2500,03. balanced
balanced_2500_substitute_BERT,bert,14.312704141934711,0.6671624183654785,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_bert_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_bert_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_bert_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_substitute_BERT_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_substitute_BERT_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_bert_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_bert_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_substitute_BERT_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_substitute_BERT_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_substitute_BERT_train_recall_valid_recall.png,0.7786234021186829,0.624823272228241,0.7786234021186829,0.3260960876941681,0.9796326160430908,0.9804484248161316,0.9796326160430908,0.9797840118408204,0.0888419076800346,1.0,1.0,1.0,1.0,0.0001698633568594,5.0,0.0,,,,,,,,,17,11,48,914,0.6071428571428571,0.2615384615384615,0.3655913978494623,0.95010395010395,0.988108108108108,0.9687334393216744,0.7786234036234037,0.6671624185855685,0.9404040404040404,0.9516748765325616,0.94,03 substitute BERT,06. 2500 - 2500,03. balanced
balanced_2500_substitute_BERT,roberta,16.672911592324574,0.6873684525489807,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_roberta_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_roberta_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_roberta_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_substitute_BERT_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_substitute_BERT_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_roberta_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_roberta_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_substitute_BERT_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_substitute_BERT_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_roberta_balanced_2500_substitute_BERT_train_recall_valid_recall.png,0.7670032978057861,0.6474495530128479,0.7670032978057861,0.1506653577089309,0.9715918302536012,0.972100555896759,0.9715918302536012,0.9717031717300416,0.1370220333337783,1.0,1.0,1.0,1.0,0.0002607544884085,5.0,0.0,,,,,,,,,16,12,36,926,0.5714285714285714,0.3076923076923077,0.4,0.9625779625779626,0.9872068230277186,0.9747368421052632,0.7670032670032669,0.6873684210526316,0.9515151515151516,0.958481658692185,0.94,03 substitute BERT,06. 2500 - 2500,03. balanced
balanced_2500_substitute_BERT,rnn_lstm,0.975851023197174,0.6727272868156433,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_rnn_lstm_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_rnn_lstm_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_rnn_lstm_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_substitute_BERT_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_substitute_BERT_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_rnn_lstm_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_rnn_lstm_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_substitute_BERT_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_substitute_BERT_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_rnn_lstm_balanced_2500_substitute_BERT_train_recall_valid_recall.png,0.6697356700897217,0.675839364528656,0.6697356700897217,0.20719975233078,0.9724898338317872,0.973958134651184,0.9724898338317872,0.9726969599723816,0.169827327132225,1.0,1.0,1.0,1.0,3.537996963132173e-05,5.0,0.0,,,,,,,,,10,18,17,945,0.3571428571428571,0.3703703703703703,0.3636363636363636,0.9823284823284824,0.9813084112149532,0.981818181818182,0.6697356697356698,0.6727272727272728,0.9646464646464646,0.9643342516069788,0.84,03 substitute BERT,06. 2500 - 2500,03. balanced
balanced_2500_substitute_BERT,rnn_gru,0.7248039523760478,0.5917525887489319,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_rnn_gru_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_rnn_gru_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_rnn_gru_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_substitute_BERT_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_substitute_BERT_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_rnn_gru_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_rnn_gru_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_substitute_BERT_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_substitute_BERT_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_rnn_gru_balanced_2500_substitute_BERT_train_recall_valid_recall.png,0.5672705769538879,0.6543967127799988,0.5672705769538879,0.1626030653715133,0.9826939105987548,0.9832836389541626,0.9826939105987548,0.9828190207481384,0.0954848676919937,1.0,1.0,1.0,1.0,2.838463296939153e-05,5.0,0.0,,,,,,,,,4,24,8,954,0.1428571428571428,0.3333333333333333,0.2,0.9916839916839916,0.9754601226993864,0.9835051546391752,0.5672705672705672,0.5917525773195876,0.9676767676767676,0.9613454128918046,0.84,03 substitute BERT,06. 2500 - 2500,03. balanced
balanced_2500_sentence_GPT2,bert,21.01489126682281,0.6092751622200012,/home/froh/FinalProject_p5/Matriz_Confusin__-_Test_bert_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject_p5/Curva_ROC_-_Test_bert_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject_p5/Curva_Precision-Recall_-_Test_bert_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_sentence_GPT2_train_loss_valid_loss.png,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_sentence_GPT2_train_f1_valid_f1.png,/home/froh/FinalProject_p5/Matriz_Confusin__-_Entrenamiento_bert_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject_p5/Matriz_Confusin__-_Validacin_bert_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_sentence_GPT2_train_acc_valid_acc.png,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_sentence_GPT2_train_precision_valid_precision.png,/home/froh/FinalProject_p5/learningcurve_bert_balanced_2500_sentence_GPT2_train_recall_valid_recall.png,0.8219854831695557,0.5813289284706116,0.8219854831695557,0.5384694933891296,0.9878367185592652,0.9879482984542848,0.9878367185592652,0.9878764152526855,0.064706951379776,1.0,1.0,1.0,1.0,0.000105200051621,5.0,0.0,,,,,,,,,21,7,102,860,0.75,0.1707317073170731,0.2781456953642384,0.893970893970894,0.9919261822376008,0.940404592673592,0.8219854469854471,0.6092751440189152,0.8898989898989899,0.9216740380022164,0.91,05 sentence GPT2,06. 2500 - 2500,03. balanced
